fire_radiance,Longitude,Latitude,geometry
0.92314327,-116.755714,36.183884,POINT (-116.7557144165039 36.18388366699219)
0.88270193,-116.749176,36.182503,POINT (-116.7491760253906 36.18250274658203)
2.3143256,-122.31694,37.205715,POINT (-122.3169403076172 37.20571517944336)
4.975366,-122.256836,37.196056,POINT (-122.2568359375 37.1960563659668)
2.0393243,-122.24818,37.194664,POINT (-122.248176574707 37.19466400146484)
1.0849086,-122.23959,37.19328,POINT (-122.2395935058594 37.19327926635742)
0.85034883,-122.2224,37.19051,POINT (-122.2223968505859 37.19050979614258)
0.89887846,-122.213806,37.189125,POINT (-122.2138061523438 37.18912506103516)
4.7165413,-122.17937,37.18356,POINT (-122.1793670654297 37.18355941772461)
11.866571,-122.170746,37.18217,POINT (-122.1707458496094 37.18217086791992)
0.8665254,-116.91746,36.209393,POINT (-116.9174575805664 36.20939254760742)
0.89079016,-116.90859,36.207535,POINT (-116.9085922241211 36.20753479003906)
0.89887846,-116.89981,36.205704,POINT (-116.8998107910156 36.20570373535156)
0.89079016,-116.89098,36.20385,POINT (-116.890983581543 36.20384979248047)
0.88270193,-116.88221,36.202026,POINT (-116.882209777832 36.2020263671875)
0.89887846,-116.76411,36.177246,POINT (-116.7641067504883 36.17724609375)
0.89887846,-116.75771,36.175884,POINT (-116.7577133178711 36.17588424682617)
1.1415265,-122.32714,37.20051,POINT (-122.3271408081055 37.20050811767578)
1.667264,-122.318565,37.19913,POINT (-122.3185653686523 37.19913101196289)
0.9716729,-122.24981,37.18808,POINT (-122.2498092651367 37.18807983398438)
0.8584371,-122.241234,37.1867,POINT (-122.2412338256836 37.18669891357422)
0.8584371,-122.22406,37.183933,POINT (-122.2240600585938 37.18393325805664)
0.87461364,-122.21545,37.18254,POINT (-122.215446472168 37.18254089355469)
2.1121187,-122.18102,37.176983,POINT (-122.181022644043 37.17698287963867)
2.7025623,-122.172386,37.175583,POINT (-122.1723861694336 37.17558288574219)
0.93123156,-122.16375,37.17419,POINT (-122.1637496948242 37.17419052124023)
0.8584371,-116.92008,36.201584,POINT (-116.9200820922852 36.20158386230469)
0.89079016,-116.91116,36.199722,POINT (-116.9111633300781 36.19972229003906)
0.915055,-116.90227,36.197872,POINT (-116.9022674560547 36.19787216186523)
0.92314327,-116.89349,36.196026,POINT (-116.8934936523438 36.19602584838867)
0.90696675,-116.884766,36.1942,POINT (-116.884765625 36.19419860839844)
0.8584371,-116.87611,36.192375,POINT (-116.876106262207 36.19237518310547)
0.87461364,-116.76656,36.169334,POINT (-116.7665634155273 36.16933441162109)
0.93123156,-116.75953,36.16786,POINT (-116.7595291137695 36.1678581237793)
0.88270193,-116.75329,36.166527,POINT (-116.753288269043 36.16652679443359)
5.7437515,-122.3288,37.19393,POINT (-122.3287963867188 37.19393157958984)
1.4246159,-122.32019,37.19255,POINT (-122.3201904296875 37.19255065917969)
0.9716729,-122.31164,37.191177,POINT (-122.311637878418 37.19117736816406)
0.85034883,-122.26007,37.18289,POINT (-122.2600708007812 37.18289184570312)
0.93123156,-122.25145,37.1815,POINT (-122.2514495849609 37.18149948120117)
1.0121142,-122.24286,37.180122,POINT (-122.2428588867188 37.18012237548828)
0.92314327,-122.23431,37.178738,POINT (-122.2343063354492 37.17873764038086)
0.92314327,-122.225716,37.177353,POINT (-122.225715637207 37.17735290527344)
0.89079016,-122.217094,37.17596,POINT (-122.2170944213867 37.17596054077148)
0.93123156,-122.2085,37.174576,POINT (-122.2085037231445 37.17457580566406)
1.0849086,-122.18272,37.17041,POINT (-122.1827163696289 37.17041015625)
1.0606438,-122.17405,37.16901,POINT (-122.1740493774414 37.16901016235352)
0.8584371,-116.92257,36.19377,POINT (-116.9225692749023 36.19377136230469)
0.87461364,-116.913704,36.191914,POINT (-116.913703918457 36.19191360473633)
0.89887846,-116.90479,36.190044,POINT (-116.9047927856445 36.19004440307617)
0.92314327,-116.895996,36.1882,POINT (-116.89599609375 36.18820190429688)
0.92314327,-116.88724,36.18635,POINT (-116.8872375488281 36.18635177612305)
0.85034883,-116.87861,36.18454,POINT (-116.8786087036133 36.18453979492188)
0.89887846,-116.76901,36.16143,POINT (-116.7690124511719 36.16143035888672)
0.90696675,-116.762085,36.15997,POINT (-116.7620849609375 36.15996932983398)
0.8584371,-116.75505,36.158493,POINT (-116.7550506591797 36.15849304199219)
1.7319702,-122.33041,37.187347,POINT (-122.3304061889648 37.18734741210938)
2.0231478,-122.321846,37.185974,POINT (-122.3218460083008 37.18597412109375)
1.0282907,-122.31331,37.184605,POINT (-122.3133087158203 37.18460464477539)
0.85034883,-122.25309,37.17492,POINT (-122.2530899047852 37.17491912841797)
0.93123156,-122.244514,37.173542,POINT (-122.244514465332 37.17354202270508)
0.9393198,-122.23595,37.17216,POINT (-122.2359466552734 37.17216110229492)
0.90696675,-122.227356,37.170773,POINT (-122.2273559570312 37.17077255249023)
0.9554964,-122.218765,37.169384,POINT (-122.2187652587891 37.16938400268555)
0.85034883,-122.21017,37.168,POINT (-122.2101669311523 37.16799926757812)
0.8665254,-122.18438,37.16383,POINT (-122.1843795776367 37.1638298034668)
0.9878494,-122.175735,37.16243,POINT (-122.1757354736328 37.16242980957031)
3.8915381,-122.16708,37.161034,POINT (-122.1670837402344 37.16103363037109)
0.8584371,-116.93639,36.18833,POINT (-116.936393737793 36.18833160400391)
0.88270193,-116.92518,36.185978,POINT (-116.925178527832 36.18597793579102)
0.90696675,-116.9163,36.184105,POINT (-116.9162979125977 36.18410491943359)
0.93123156,-116.9074,36.18223,POINT (-116.9074020385742 36.18223190307617)
0.9474081,-116.89859,36.18038,POINT (-116.8985900878906 36.18038177490234)
0.9474081,-116.88979,36.178535,POINT (-116.8897933959961 36.17853546142578)
0.8665254,-116.88115,36.176704,POINT (-116.8811492919922 36.17670440673828)
0.90696675,-116.77147,36.15354,POINT (-116.7714691162109 36.15354156494141)
0.9474081,-116.76404,36.151955,POINT (-116.7640380859375 36.15195465087891)
0.87461364,-116.757,36.150467,POINT (-116.7570037841797 36.15046691894531)
2.176825,-122.323494,37.1794,POINT (-122.3234939575195 37.17940139770508)
1.2790271,-122.31495,37.178024,POINT (-122.3149490356445 37.17802429199219)
0.8584371,-122.24622,37.166965,POINT (-122.246223449707 37.16696548461914)
1.2304975,-122.16876,37.15445,POINT (-122.1687622070312 37.15444946289062)
1.0525556,-122.16012,37.153053,POINT (-122.1601181030273 37.15305328369141)
0.8584371,-116.93916,36.180576,POINT (-116.9391632080078 36.18057632446289)
0.87461364,-116.92795,36.178207,POINT (-116.9279479980469 36.17820739746094)
0.89079016,-116.91905,36.17633,POINT (-116.9190521240234 36.17633056640625)
0.90696675,-116.91013,36.17446,POINT (-116.9101333618164 36.17446136474609)
0.92314327,-116.90135,36.172592,POINT (-116.9013519287109 36.17259216308594)
0.93123156,-116.89247,36.17073,POINT (-116.8924713134766 36.17073059082031)
0.915055,-116.88381,36.1689,POINT (-116.8838119506836 36.16889953613281)
0.89079016,-116.875275,36.1671,POINT (-116.8752746582031 36.16709899902344)
0.85034883,-116.866776,36.165306,POINT (-116.8667755126953 36.16530609130859)
0.89887846,-116.76575,36.143898,POINT (-116.7657470703125 36.14389801025391)
0.89887846,-116.75842,36.142345,POINT (-116.7584228515625 36.1423454284668)
0.85034883,-116.742455,36.138943,POINT (-116.7424545288086 36.13894271850586)
0.8665254,-116.73464,36.137287,POINT (-116.7346420288086 36.13728713989258)
5.0724254,-122.32515,37.17282,POINT (-122.3251495361328 37.17282104492188)
1.0929968,-122.31658,37.171448,POINT (-122.3165817260742 37.17144775390625)
0.85034883,-122.17913,37.149284,POINT (-122.1791305541992 37.14928436279297)
1.1091734,-122.1705,37.147884,POINT (-122.1705017089844 37.14788436889648)
0.9878494,-122.16183,37.14648,POINT (-122.1618270874023 37.14648056030273)
0.8584371,-116.93085,36.170475,POINT (-116.9308471679688 36.17047500610352)
0.88270193,-116.92187,36.16858,POINT (-116.9218673706055 36.1685791015625)
0.90696675,-116.91298,36.166695,POINT (-116.9129791259766 36.16669464111328)
0.92314327,-116.903984,36.164795,POINT (-116.9039840698242 36.164794921875)
0.92314327,-116.89522,36.162945,POINT (-116.8952178955078 36.16294479370117)
0.915055,-116.88658,36.16111,POINT (-116.8865814208984 36.16110992431641)
0.90696675,-116.878044,36.1593,POINT (-116.878044128418 36.1593017578125)
0.90696675,-116.8695,36.157497,POINT (-116.869499206543 36.15749740600586)
0.8665254,-116.860916,36.15568,POINT (-116.8609161376953 36.15568161010742)
0.8665254,-116.767845,36.135906,POINT (-116.7678451538086 36.13590621948242)
0.90696675,-116.75996,36.13423,POINT (-116.7599563598633 36.13423156738281)
0.88270193,-116.75218,36.132584,POINT (-116.7521820068359 36.13258361816406)
0.89887846,-116.74401,36.13084,POINT (-116.744010925293 36.13084030151367)
0.88270193,-116.7367,36.129284,POINT (-116.736701965332 36.1292839050293)
0.8584371,-116.72931,36.127724,POINT (-116.7293090820312 36.12772369384766)
4.4415402,-122.326775,37.166237,POINT (-122.326774597168 37.16623687744141)
1.0525556,-122.31824,37.164867,POINT (-122.3182373046875 37.16486740112305)
0.89079016,-122.17229,37.14133,POINT (-122.1722869873047 37.14133071899414)
1.1819679,-122.16361,37.139927,POINT (-122.1636123657227 37.13992691040039)
1.6591758,-122.15493,37.138508,POINT (-122.1549301147461 37.13850784301758)
0.8584371,-116.9336,36.162716,POINT (-116.9336013793945 36.16271591186523)
0.87461364,-116.92463,36.160816,POINT (-116.9246292114258 36.16081619262695)
0.89887846,-116.91559,36.158894,POINT (-116.9155883789062 36.15889358520508)
0.89887846,-116.906746,36.157017,POINT (-116.9067459106445 36.15701675415039)
0.88270193,-116.89802,36.15517,POINT (-116.8980178833008 36.15517044067383)
0.89079016,-116.88948,36.15335,POINT (-116.8894805908203 36.15335083007812)
0.88270193,-116.88091,36.15154,POINT (-116.8809127807617 36.15153884887695)
0.89887846,-116.872284,36.1497,POINT (-116.8722839355469 36.14970016479492)
0.88270193,-116.863594,36.147858,POINT (-116.8635940551758 36.14785766601562)
0.88270193,-116.770325,36.128014,POINT (-116.7703247070312 36.12801361083984)
0.89079016,-116.7621,36.12626,POINT (-116.7621002197266 36.12625885009766)
0.89079016,-116.75383,36.12449,POINT (-116.7538299560547 36.12448883056641)
0.92314327,-116.745636,36.122738,POINT (-116.7456359863281 36.12273788452148)
0.9393198,-116.73833,36.12119,POINT (-116.7383270263672 36.12118911743164)
0.8665254,-116.73147,36.11974,POINT (-116.7314682006836 36.1197395324707)
0.9635846,-122.3284,37.159653,POINT (-122.3283996582031 37.15965270996094)
1.0606438,-122.311325,37.156918,POINT (-122.3113250732422 37.15691757202148)
1.0768204,-122.199814,37.13895,POINT (-122.1998138427734 37.13895034790039)
1.0444672,-122.165405,37.133377,POINT (-122.1654052734375 37.13337707519531)
1.5944695,-122.156715,37.13196,POINT (-122.1567153930664 37.13196182250977)
2.330502,-122.14802,37.13054,POINT (-122.1480178833008 37.13053894042969)
0.85034883,-116.936325,36.154945,POINT (-116.9363250732422 36.15494537353516)
0.8665254,-116.92728,36.15302,POINT (-116.9272766113281 36.15301895141602)
0.88270193,-116.918335,36.151115,POINT (-116.9183349609375 36.15111541748047)
0.85034883,-116.90949,36.14924,POINT (-116.9094924926758 36.14923858642578)
0.8584371,-116.90097,36.147427,POINT (-116.9009704589844 36.14742660522461)
0.88270193,-116.89242,36.145607,POINT (-116.8924179077148 36.14560699462891)
0.87461364,-116.8838,36.143772,POINT (-116.8837966918945 36.14377212524414)
0.87461364,-116.87507,36.14191,POINT (-116.8750686645508 36.14191055297852)
0.89079016,-116.86631,36.14005,POINT (-116.8663101196289 36.14004898071289)
0.8584371,-116.857635,36.138206,POINT (-116.8576354980469 36.13820648193359)
0.8665254,-116.77278,36.120113,POINT (-116.7727813720703 36.12011337280273)
0.89887846,-116.76438,36.11831,POINT (-116.7643814086914 36.11830902099609)
0.88270193,-116.75592,36.11651,POINT (-116.7559204101562 36.11650848388672)
0.87461364,-116.74741,36.11468,POINT (-116.7474136352539 36.11468124389648)
0.9393198,-116.7395,36.112988,POINT (-116.739501953125 36.11298751831055)
0.9474081,-116.73236,36.11146,POINT (-116.7323608398438 36.1114616394043)
0.88270193,-116.72605,36.11013,POINT (-116.7260513305664 36.11013031005859)
1.3841746,-122.312935,37.15033,POINT (-122.3129348754883 37.15032958984375)
0.9393198,-122.16713,37.126812,POINT (-122.1671295166016 37.12681198120117)
1.1415265,-122.15848,37.125404,POINT (-122.1584777832031 37.12540435791016)
1.8371177,-122.149796,37.123985,POINT (-122.1497955322266 37.12398529052734)
1.7319702,-122.14109,37.12257,POINT (-122.1410903930664 37.1225700378418)
0.85034883,-116.89534,36.13786,POINT (-116.8953399658203 36.13785934448242)
0.85034883,-116.88658,36.136005,POINT (-116.8865814208984 36.13600540161133)
0.87461364,-116.87784,36.134125,POINT (-116.8778381347656 36.13412475585938)
0.89887846,-116.86909,36.132263,POINT (-116.8690872192383 36.13226318359375)
0.89079016,-116.860344,36.1304,POINT (-116.8603439331055 36.13040161132812)
0.8665254,-116.85169,36.128544,POINT (-116.851692199707 36.12854385375977)
0.92314327,-116.733345,36.10321,POINT (-116.7333450317383 36.10321044921875)
0.9474081,-116.72618,36.1017,POINT (-116.7261810302734 36.10169982910156)
0.90696675,-116.719574,36.100266,POINT (-116.7195739746094 36.10026550292969)
0.8584371,-116.71289,36.09886,POINT (-116.712890625 36.09886169433594)
1.5297635,-122.3231,37.14511,POINT (-122.3230972290039 37.14511108398438)
0.93123156,-122.31455,37.14374,POINT (-122.3145523071289 37.14374160766602)
0.9716729,-122.305984,37.14237,POINT (-122.3059844970703 37.14236831665039)
0.85034883,-122.16876,37.120228,POINT (-122.1687622070312 37.1202278137207)
1.0849086,-122.16019,37.118835,POINT (-122.1601867675781 37.11883544921875)
2.5165322,-122.15155,37.117435,POINT (-122.1515502929688 37.11743545532227)
3.4143302,-122.14287,37.116016,POINT (-122.1428680419922 37.11601638793945)
4.854042,-122.13421,37.114597,POINT (-122.1342086791992 37.11459732055664)
0.8665254,-116.88938,36.128216,POINT (-116.8893814086914 36.12821578979492)
0.89079016,-116.880615,36.126343,POINT (-116.880615234375 36.1263427734375)
0.90696675,-116.87183,36.124466,POINT (-116.8718338012695 36.12446594238281)
0.915055,-116.86309,36.12259,POINT (-116.8630905151367 36.12258911132812)
0.915055,-116.85435,36.120724,POINT (-116.8543472290039 36.12072372436523)
0.85034883,-116.794815,36.10797,POINT (-116.7948150634766 36.10797119140625)
0.89079016,-116.73539,36.095207,POINT (-116.7353897094727 36.09520721435547)
0.9474081,-116.72766,36.093536,POINT (-116.7276611328125 36.09353637695312)
0.92314327,-116.7203,36.09197,POINT (-116.7202987670898 36.09196853637695)
0.88270193,-116.71339,36.090492,POINT (-116.7133865356445 36.09049224853516)
0.8665254,-116.70629,36.088978,POINT (-116.7062911987305 36.0889778137207)
0.8584371,-116.699,36.0874,POINT (-116.6989974975586 36.08739852905273)
1.0606438,-122.31616,37.13715,POINT (-122.316162109375 37.13714981079102)
1.068732,-122.30758,37.135773,POINT (-122.3075790405273 37.13577270507812)
0.9635846,-122.29902,37.134396,POINT (-122.2990188598633 37.13439559936523)
1.036379,-122.16184,37.11226,POINT (-122.1618423461914 37.11225891113281)
3.4790363,-122.15326,37.110867,POINT (-122.1532592773438 37.11086654663086)
3.349624,-122.14464,37.109463,POINT (-122.1446380615234 37.10946273803711)
8.8496475,-122.13594,37.10804,POINT (-122.1359405517578 37.10803985595703)
0.88270193,-122.12721,37.10661,POINT (-122.1272125244141 37.10660934448242)
3.8915381,-122.30723,37.129387,POINT (-122.3072280883789 37.12938690185547)
4.3525696,-122.29866,37.12801,POINT (-122.2986602783203 37.12800979614258)
1.1334382,-122.15291,37.104473,POINT (-122.1529083251953 37.10447311401367)
4.6680117,-122.14432,37.103085,POINT (-122.1443176269531 37.10308456420898)
10.968774,-122.13564,37.10169,POINT (-122.1356430053711 37.10168838500977)
1.5459399,-122.12692,37.10028,POINT (-122.1269226074219 37.10028076171875)
3.1312406,-122.30888,37.12281,POINT (-122.3088836669922 37.12281036376953)
15.409233,-122.300316,37.121433,POINT (-122.3003158569336 37.12143325805664)
2.3628552,-122.29175,37.12005,POINT (-122.291748046875 37.12004852294922)
0.915055,-122.265976,37.115906,POINT (-122.2659759521484 37.11590576171875)
1.0929968,-122.15455,37.097893,POINT (-122.1545486450195 37.09789276123047)
5.654781,-122.145966,37.096504,POINT (-122.1459655761719 37.09650421142578)
25.891632,-122.137375,37.09511,POINT (-122.1373748779297 37.09511184692383)
1.6429992,-122.12865,37.093704,POINT (-122.1286468505859 37.09370422363281)
0.8584371,-116.88803,36.126255,POINT (-116.8880310058594 36.12625503540039)
0.89079016,-116.879265,36.124435,POINT (-116.879264831543 36.12443542480469)
0.90696675,-116.87047,36.12262,POINT (-116.8704681396484 36.12261962890625)
0.915055,-116.86167,36.1208,POINT (-116.8616714477539 36.12080001831055)
0.90696675,-116.85293,36.118977,POINT (-116.8529281616211 36.11897659301758)
0.915055,-116.73373,36.094147,POINT (-116.7337265014648 36.09414672851562)
0.93123156,-116.726105,36.09254,POINT (-116.7261047363281 36.0925407409668)
0.915055,-116.71873,36.091,POINT (-116.7187271118164 36.09099960327148)
0.87461364,-116.71185,36.08954,POINT (-116.7118530273438 36.08953857421875)
0.8665254,-116.704666,36.088036,POINT (-116.7046661376953 36.08803558349609)
0.85034883,-116.69732,36.086487,POINT (-116.6973190307617 36.08648681640625)
3.1150641,-122.30194,37.11485,POINT (-122.3019409179688 37.11484909057617)
3.923891,-122.293365,37.11347,POINT (-122.2933654785156 37.11346817016602)
1.2709388,-122.27622,37.11071,POINT (-122.2762222290039 37.11071014404297)
0.90696675,-122.26764,37.109325,POINT (-122.2676391601562 37.10932540893555)
4.708453,-122.14762,37.08992,POINT (-122.1476211547852 37.08992004394531)
4.012862,-122.13904,37.08853,POINT (-122.1390380859375 37.08853149414062)
0.8584371,-116.89086,36.118484,POINT (-116.8908615112305 36.11848449707031)
0.89079016,-116.88208,36.116657,POINT (-116.882080078125 36.11665725708008)
0.89887846,-116.87322,36.114822,POINT (-116.8732223510742 36.11482238769531)
0.915055,-116.8644,36.112984,POINT (-116.8644027709961 36.11298370361328)
0.915055,-116.85559,36.111145,POINT (-116.8555908203125 36.11114501953125)
0.85034883,-116.84685,36.109333,POINT (-116.8468475341797 36.10933303833008)
0.915055,-116.73625,36.08623,POINT (-116.7362518310547 36.08623123168945)
0.93123156,-116.72822,36.084545,POINT (-116.7282180786133 36.08454513549805)
0.915055,-116.72065,36.082947,POINT (-116.7206497192383 36.08294677734375)
0.92314327,-116.713425,36.081425,POINT (-116.7134246826172 36.08142471313477)
0.89887846,-116.70639,36.07994,POINT (-116.7063903808594 36.07994079589844)
0.8584371,-116.69918,36.07843,POINT (-116.6991806030273 36.07843017578125)
0.85034883,-122.27783,37.10413,POINT (-122.27783203125 37.10412979125977)
0.915055,-122.269264,37.10275,POINT (-122.2692642211914 37.10274887084961)
0.87461364,-122.2521,37.099976,POINT (-122.2520980834961 37.0999755859375)
1.0444672,-122.14923,37.08334,POINT (-122.1492309570312 37.08333969116211)
3.3658006,-122.14068,37.08195,POINT (-122.1406784057617 37.08195114135742)
1.0849086,-122.13205,37.08056,POINT (-122.1320495605469 37.08055877685547)
0.85034883,-116.89368,36.110706,POINT (-116.8936767578125 36.1107063293457)
0.8584371,-116.88482,36.10886,POINT (-116.8848190307617 36.10886001586914)
0.88270193,-116.87595,36.10701,POINT (-116.8759536743164 36.10700988769531)
0.90696675,-116.8671,36.105164,POINT (-116.8671035766602 36.10516357421875)
0.915055,-116.85824,36.103317,POINT (-116.8582382202148 36.10331726074219)
0.8665254,-116.84946,36.10149,POINT (-116.8494567871094 36.10149002075195)
0.8665254,-116.7813,36.087234,POINT (-116.7813034057617 36.08723449707031)
0.8665254,-116.77278,36.085445,POINT (-116.7727813720703 36.08544540405273)
0.89079016,-116.73878,36.07832,POINT (-116.7387771606445 36.07831954956055)
0.93123156,-116.73074,36.076633,POINT (-116.7307434082031 36.07663345336914)
0.88270193,-116.722946,36.074978,POINT (-116.7229461669922 36.07497787475586)
0.88270193,-116.715775,36.07347,POINT (-116.7157745361328 36.07347106933594)
0.88270193,-116.708916,36.072018,POINT (-116.7089157104492 36.07201766967773)
1.3275567,-122.27947,37.097546,POINT (-122.2794723510742 37.0975456237793)
2.6055033,-122.27092,37.09617,POINT (-122.2709197998047 37.09616851806641)
1.0768204,-122.25373,37.093395,POINT (-122.2537307739258 37.0933952331543)
0.88270193,-122.19375,37.083706,POINT (-122.1937484741211 37.08370590209961)
1.0040259,-122.17659,37.08093,POINT (-122.1765899658203 37.08092880249023)
0.9716729,-122.16798,37.079536,POINT (-122.1679763793945 37.07953643798828)
0.85034883,-116.88756,36.101055,POINT (-116.8875579833984 36.10105514526367)
0.8665254,-116.87866,36.099197,POINT (-116.878662109375 36.09919738769531)
0.8665254,-116.8698,36.09734,POINT (-116.8697967529297 36.09733963012695)
0.87461364,-116.860916,36.09549,POINT (-116.8609161376953 36.09548950195312)
0.89079016,-116.85208,36.09364,POINT (-116.8520812988281 36.0936393737793)
0.8665254,-116.78386,36.07934,POINT (-116.7838592529297 36.07934188842773)
0.88270193,-116.77534,36.077553,POINT (-116.7753372192383 36.07755279541016)
0.8665254,-116.7668,36.07576,POINT (-116.7667999267578 36.07575988769531)
0.915055,-116.74147,36.07043,POINT (-116.7414703369141 36.07043075561523)
0.915055,-116.7334,36.068733,POINT (-116.7333984375 36.06873321533203)
0.89887846,-116.725624,36.067097,POINT (-116.7256240844727 36.06709671020508)
0.90696675,-116.71821,36.06553,POINT (-116.7182083129883 36.06552886962891)
0.88270193,-116.711266,36.06406,POINT (-116.7112655639648 36.06406021118164)
1.1819679,-122.27253,37.08958,POINT (-122.2725296020508 37.08958053588867)
0.9797612,-122.25539,37.086815,POINT (-122.2553863525391 37.08681488037109)
1.036379,-122.246765,37.085426,POINT (-122.2467651367188 37.08542633056641)
0.9474081,-122.238205,37.08404,POINT (-122.2382049560547 37.08404159545898)
0.915055,-122.20397,37.07851,POINT (-122.203971862793 37.07851028442383)
0.8584371,-122.19537,37.077118,POINT (-122.1953735351562 37.07711791992188)
1.4165276,-122.18683,37.075737,POINT (-122.1868286132812 37.07573699951172)
2.1040306,-122.17823,37.074345,POINT (-122.1782302856445 37.07434463500977)
2.2819724,-122.169624,37.072952,POINT (-122.1696243286133 37.07295227050781)
2.7106507,-122.16105,37.071564,POINT (-122.1610488891602 37.07156372070312)
1.335645,-122.152466,37.07017,POINT (-122.1524658203125 37.07017135620117)
0.85034883,-116.87253,36.08954,POINT (-116.8725280761719 36.08953857421875)
0.8584371,-116.86361,36.08766,POINT (-116.8636093139648 36.08766174316406)
0.88270193,-116.854744,36.08581,POINT (-116.8547439575195 36.08581161499023)
0.85034883,-116.82894,36.080383,POINT (-116.8289413452148 36.08038330078125)
0.8584371,-116.76935,36.067867,POINT (-116.7693481445312 36.06786727905273)
0.8584371,-116.76087,36.06608,POINT (-116.760871887207 36.06607818603516)
0.87461364,-116.75251,36.064316,POINT (-116.7525100708008 36.06431579589844)
0.915055,-116.74432,36.062588,POINT (-116.7443237304688 36.06258773803711)
0.89079016,-116.73642,36.060925,POINT (-116.7364196777344 36.0609245300293)
0.89887846,-116.728355,36.059223,POINT (-116.7283554077148 36.05922317504883)
0.92314327,-116.72082,36.057625,POINT (-116.720817565918 36.05762481689453)
0.88270193,-116.713905,36.056152,POINT (-116.7139053344727 36.05615234375)
1.246674,-122.26562,37.08162,POINT (-122.2656173706055 37.08161926269531)
0.8665254,-122.25704,37.080235,POINT (-122.2570419311523 37.08023452758789)
1.2871153,-122.248436,37.078846,POINT (-122.2484359741211 37.0788459777832)
1.756235,-122.23984,37.07746,POINT (-122.2398376464844 37.07746124267578)
1.2709388,-122.23128,37.07608,POINT (-122.2312774658203 37.07608032226562)
0.92314327,-122.22269,37.07469,POINT (-122.2226867675781 37.07469177246094)
2.0231478,-122.20555,37.071922,POINT (-122.2055511474609 37.07192230224609)
1.068732,-122.197044,37.07054,POINT (-122.1970443725586 37.07054138183594)
1.1900561,-122.18848,37.069153,POINT (-122.1884765625 37.06915283203125)
1.7319702,-122.17987,37.06776,POINT (-122.1798706054688 37.0677604675293)
3.9724207,-122.171295,37.066372,POINT (-122.1712951660156 37.06637191772461)
2.0069714,-122.162704,37.06498,POINT (-122.1627044677734 37.06497955322266)
0.93123156,-122.15414,37.06359,POINT (-122.1541366577148 37.06359100341797)
0.88270193,-122.12839,37.059406,POINT (-122.1283874511719 37.05940628051758)
0.85034883,-116.88416,36.083595,POINT (-116.884162902832 36.08359527587891)
0.8584371,-116.87517,36.081703,POINT (-116.8751678466797 36.08170318603516)
0.8665254,-116.86629,36.079834,POINT (-116.8662872314453 36.079833984375)
0.90696675,-116.857445,36.07798,POINT (-116.8574447631836 36.07798004150391)
0.92314327,-116.848694,36.076134,POINT (-116.8486938476562 36.07613372802734)
0.87461364,-116.83148,36.072517,POINT (-116.8314819335938 36.07251739501953)
0.8665254,-116.82298,36.070736,POINT (-116.8229827880859 36.07073593139648)
0.8584371,-116.77192,36.05997,POINT (-116.7719192504883 36.05997085571289)
0.915055,-116.76361,36.05821,POINT (-116.7636108398438 36.05820846557617)
0.9393198,-116.75564,36.05653,POINT (-116.7556381225586 36.0565299987793)
0.92314327,-116.74769,36.054848,POINT (-116.747688293457 36.05484771728516)
0.89887846,-116.73949,36.053112,POINT (-116.7394866943359 36.0531120300293)
0.89887846,-116.731674,36.05146,POINT (-116.7316741943359 36.05146026611328)
0.90696675,-116.724,36.049843,POINT (-116.7239990234375 36.04984283447266)
0.87461364,-116.7171,36.048374,POINT (-116.7171020507812 36.04837417602539)
1.0444672,-122.25868,37.07365,POINT (-122.2586822509766 37.07365036010742)
1.0282907,-122.24151,37.07088,POINT (-122.2415084838867 37.07088088989258)
1.1900561,-122.2329,37.069492,POINT (-122.2329025268555 37.06949234008789)
1.3518214,-122.22432,37.068104,POINT (-122.2243194580078 37.0681037902832)
1.0040259,-122.215775,37.066723,POINT (-122.2157745361328 37.06672286987305)
0.89887846,-122.20722,37.06534,POINT (-122.2072219848633 37.06533813476562)
1.0929968,-122.19867,37.063957,POINT (-122.1986694335938 37.06395721435547)
1.2224091,-122.19012,37.062572,POINT (-122.1901168823242 37.06257247924805)
1.8128529,-122.18151,37.061176,POINT (-122.181510925293 37.06117630004883)
9.189354,-122.12143,37.051426,POINT (-122.1214294433594 37.05142593383789)
2.9532988,-122.11277,37.05009,POINT (-122.1127700805664 37.05009078979492)
0.8584371,-116.87783,36.073875,POINT (-116.8778305053711 36.07387542724609)
0.89079016,-116.86899,36.072014,POINT (-116.8689880371094 36.07201385498047)
0.92314327,-116.86022,36.07017,POINT (-116.860221862793 36.07017135620117)
0.93123156,-116.851395,36.06831,POINT (-116.8513946533203 36.06830978393555)
0.88270193,-116.84265,36.066467,POINT (-116.8426513671875 36.06646728515625)
0.88270193,-116.82554,36.062855,POINT (-116.8255386352539 36.0628547668457)
0.87461364,-116.76611,36.050297,POINT (-116.76611328125 36.05029678344727)
0.92314327,-116.75827,36.048634,POINT (-116.7582702636719 36.04863357543945)
0.92314327,-116.75068,36.047043,POINT (-116.7506790161133 36.04704284667969)
0.90696675,-116.74289,36.045376,POINT (-116.7428894042969 36.04537582397461)
0.89079016,-116.73508,36.043724,POINT (-116.7350769042969 36.04372406005859)
0.87461364,-116.72792,36.04221,POINT (-116.7279205322266 36.04220962524414)
0.9716729,-122.25174,37.06568,POINT (-122.2517395019531 37.06568145751953)
0.9797612,-122.23458,37.062916,POINT (-122.2345809936523 37.06291580200195)
